NR_Cell_Identity,NR_Cell_Identity_decimal,Cell_Site_Common_Name,TAC,AWS Region
088F6F0C4,2297884868,HOHOU00599A,56102,East - 2
088F6F0D9,2297884889,HOHOU00630A,56102,East - 2
088F6F0EE,2297884910,HOHOU00665A,56102,East - 2
088F6F103,2297884931,HOHOU00674A,56102,East - 2
088F6F118,2297884952,HOHOU00680A,56102,East - 2
088F7B031,2297933873,HOHOU00123B,56102,East - 2
088F7B071,2297933937,HOHOU00353B,56102,East - 2
088F7B09A,2297933978,HOHOU00483A,56102,East - 2
088F7B0AF,2297933999,HOHOU00494A,56102,East - 2
088F7B0C4,2297934020,HOHOU00540A,56102,East - 2
088F7B0D9,2297934041,HOHOU00588A,56102,East - 2
088F7B0EE,2297934062,HOHOU00655A,56102,East - 2
088F7B103,2297934083,HOHOU00725A,56102,East - 2
088F7B118,2297934104,HOHOU00726A,56102,East - 2
088F7C0C4,2297938116,HOHOU00582A,56102,East - 2
088F7C0D9,2297938137,HOHOU00585A,56102,East - 2
088F7C0EE,2297938158,HOHOU00611A,56102,East - 2
088F7C103,2297938179,HOHOU00645A,56102,East - 2
088F7C118,2297938200,HOHOU00714A,56102,East - 2
088F8401C,2297970716,HOHOU00160A,56102,East - 2
088F8405B,2297970779,HOHOU00364A,56102,East - 2
088F84071,2297970801,HOHOU00365A,56102,East - 2
088F84085,2297970821,HOHOU00492A,56102,East - 2
088F8409A,2297970842,HOHOU00501B,56102,East - 2
088F840AF,2297970863,HOHOU00532A,56102,East - 2
088F840C4,2297970884,HOHOU00551A,56102,East - 2
088F840D9,2297970905,HOHOU00583A,56102,East - 2
088F840EE,2297970926,HOHOU00584A,56102,East - 2
088F84103,2297970947,HOHOU00597B,56102,East - 2
088F84118,2297970968,HOHOU00648A,56102,East - 2
088F8501C,2297974812,HOHOU00116C,56102,East - 2
088F85085,2297974917,HOHOU00491B,56102,East - 2
088F8509A,2297974938,HOHOU00546A,56102,East - 2
088F850AF,2297974959,HOHOU00590A,56102,East - 2
088F850C4,2297974980,HOHOU00598A,56102,East - 2
088F850D9,2297975001,HOHOU00625A,56102,East - 2
088F850EE,2297975022,HOHOU00717A,56102,East - 2
088F85103,2297975043,HOHOU00743A,56102,East - 2
088F85118,2297975064,HOHOU00744A,56102,East - 2
088F86007,2297978887,HOHOU00102B,56102,East - 2
088F86071,2297978993,HOHOU00314A,56102,East - 2
088F860C4,2297979076,HOHOU00587B,56102,East - 2
088F860D9,2297979097,HOHOU00623A,56102,East - 2
088F860EE,2297979118,HOHOU00640A,56102,East - 2
088F86103,2297979139,HOHOU00711A,56102,East - 2
088F86118,2297979160,HOHOU00715A,56102,East - 2
095A89007,2510852103,JKJAN00043A,61302,East - 2
095A8901C,2510852124,JKJAN00053A,61302,East - 2
095A89031,2510852145,JKJAN00075A,61302,East - 2
095A89046,2510852166,JKJAN00078A,61302,East - 2
095A8905B,2510852187,JKJAN00102A,61302,East - 2
095A89071,2510852209,JKJAN00120A,61302,East - 2
095A89085,2510852229,JKJAN00128A,61302,East - 2
095A890AF,2510852271,JKJAN00130A,61302,East - 2
095A890D9,2510852313,JKJAN00197A,61302,East - 2
095A890EE,2510852334,JKJAN00198A,61302,East - 2
095A89103,2510852355,JKJAN00211A,61302,East - 2
095A89118,2510852376,JKJAN00212A,61302,East - 2
095A8A007,2510856199,JKJAN00071A,61302,East - 2
095A8A031,2510856241,JKJAN00077A,61302,East - 2
095A8A09A,2510856346,JKJAN00175A,61302,East - 2
095A8A0C4,2510856388,JKJAN00227A,61302,East - 2
095A8D007,2510868487,JKJAN00011A,61302,East - 2
095A8D01C,2510868508,JKJAN00025A,61302,East - 2
095A8D031,2510868529,JKJAN00060A,61302,East - 2
095A8D046,2510868550,JKJAN00061A,61302,East - 2
095A8D05B,2510868571,JKJAN00088A,61302,East - 2
095A8D071,2510868593,JKJAN00091A,61302,East - 2
095A8D085,2510868613,JKJAN00092A,61302,East - 2
095A8D0AF,2510868655,JKJAN00118A,61302,East - 2
095A8D0C4,2510868676,JKJAN00222A,61302,East - 2
095A8F007,2510876679,JKJAN00006A,61302,East - 2
095A8F01C,2510876700,JKJAN00007A,61302,East - 2
095A8F031,2510876721,JKJAN00037A,61302,East - 2
095A8F046,2510876742,JKJAN00074A,61302,East - 2
095A8F071,2510876785,JKJAN00095A,61302,East - 2
095A8F09A,2510876826,JKJAN00174A,61302,East - 2
095A8F0D9,2510876889,JKJAN00225A,61302,East - 2
095A90007,2510880775,JKJAN00040A,61302,East - 2
095A90046,2510880838,JKJAN00063A,61302,East - 2
095A9005B,2510880859,JKJAN00073A,61302,East - 2
095A9009A,2510880922,JKJAN00100A,61302,East - 2
095A900C4,2510880964,JKJAN00168A,61302,East - 2
095A900D9,2510880985,JKJAN00202A,61302,East - 2
095A900EE,2510881006,JKJAN00203A,61302,East - 2
095A90103,2510881027,JKJAN00216A,61302,East - 2
09896D071,2560020593,JKMSY00063A,62502,East - 2
09896D0C4,2560020676,JKMSY00107A,62502,East - 2
09896D0D9,2560020697,JKMSY00108A,62502,East - 2
09896E05B,2560024667,JKMSY00057A,62502,East - 2
09896E0AF,2560024751,JKMSY00097A,62502,East - 2
09896F046,2560028742,JKMSY00065A,62502,East - 2
09897001C,2560032796,JKMSY00006A,62502,East - 2
09897005B,2560032859,JKMSY00062A,62502,East - 2
09897009B,2560032923,JKMSY00068A,62502,East - 2
0989700C4,2560032964,JKMSY00116A,62502,East - 2
0989700D9,2560032985,JKMSY00117A,62502,East - 2
09897105B,2560036955,JKMSY00070B,62502,East - 2
0989710AF,2560037039,JKMSY00114A,62502,East - 2
0989710C4,2560037060,JKMSY00119B,62502,East - 2
09897201C,2560040988,JKMSY00016A,62502,East - 2
09897205B,2560041051,JKMSY00037A,62502,East - 2
0989720AF,2560041135,JKMSY00059A,62502,East - 2
0989720C4,2560041156,JKMSY00103A,62502,East - 2
09897305B,2560045147,JKMSY00053A,62502,East - 2
09897309B,2560045211,JKMSY00091A,62502,East - 2
088F70046,2297888838,HOHOU00126A,56103,East - 2
088F700AF,2297888943,HOHOU00564A,56103,East - 2
088F700D9,2297888985,HOHOU00629A,56103,East - 2
088F700EE,2297889006,HOHOU00635A,56103,East - 2
088F70103,2297889027,HOHOU00637A,56103,East - 2
088F70118,2297889048,HOHOU00677A,56103,East - 2
088F7105B,2297892955,HOHOU00496A,56103,East - 2
088F71071,2297892977,HOHOU00528A,56103,East - 2
088F71085,2297892997,HOHOU00567A,56103,East - 2
088F7109A,2297893018,HOHOU00571B,56103,East - 2
088F710AF,2297893039,HOHOU00579B,56103,East - 2
088F710C4,2297893060,HOHOU00594B,56103,East - 2
088F710D9,2297893081,HOHOU00602A,56103,East - 2
088F710EE,2297893102,HOHOU00617A,56103,East - 2
088F71118,2297893144,HOHOU00682B,56103,East - 2
088F72007,2297896967,HOHOU00080B,56103,East - 2
088F72085,2297897093,HOHOU00393A,56103,East - 2
088F7209A,2297897114,HOHOU00415B,56103,East - 2
088F720C4,2297897156,HOHOU00505A,56103,East - 2
088F720D9,2297897177,HOHOU00569A,56103,East - 2
088F720EE,2297897198,HOHOU00610B,56103,East - 2
088F72103,2297897219,HOHOU00667A,56103,East - 2
088F7301C,2297901084,HOHOU00137A,56103,East - 2
088F73085,2297901189,HOHOU00382B,56103,East - 2
088F7309A,2297901210,HOHOU00383B,56103,East - 2
088F730D9,2297901273,HOHOU00639A,56103,East - 2
088F730EE,2297901294,HOHOU00678A,56103,East - 2
088F73103,2297901315,HOHOU00679B,56103,East - 2
088F73118,2297901336,HOHOU00705B,56103,East - 2
088F7A01C,2297929756,HOHOU00152B,56103,East - 2
088F7A031,2297929777,HOHOU00182B,56103,East - 2
088F7A071,2297929841,HOHOU00502A,56103,East - 2
088F7A085,2297929861,HOHOU00514A,56103,East - 2
088F7A09A,2297929882,HOHOU00533A,56103,East - 2
088F7A0AF,2297929903,HOHOU00536A,56103,East - 2
088F7A0C4,2297929924,HOHOU00575A,56103,East - 2
088F7A0D9,2297929945,HOHOU00671A,56103,East - 2
088F7A0EE,2297929966,HOHOU00687A,56103,East - 2
088F7A103,2297929987,HOHOU00710B,56103,East - 2
095A92031,2510889009,JKJAN00059A,61303,East - 2
095A920AF,2510889135,JKJAN00162A,61303,East - 2
095A93007,2510893063,JKJAN00015A,61303,East - 2
095A9301C,2510893084,JKJAN00029A,61303,East - 2
095A93046,2510893126,JKJAN00122A,61303,East - 2
095A9305B,2510893147,JKJAN00134A,61303,East - 2
095A93071,2510893169,JKJAN00138A,61303,East - 2
095A93085,2510893189,JKJAN00152A,61303,East - 2
095A9309A,2510893210,JKJAN00192A,61303,East - 2
095A930AF,2510893231,JKJAN00205A,61303,East - 2
095A930C4,2510893252,JKJAN00223A,61303,East - 2
088F6B071,2297868401,HOHOU00356B,56104,East - 2
088F6B085,2297868421,HOHOU00524A,56104,East - 2
088F6B09A,2297868442,HOHOU00541A,56104,East - 2
088F6B0AF,2297868463,HOHOU00573A,56104,East - 2
088F6B0C4,2297868484,HOHOU00601A,56104,East - 2
088F6B0D9,2297868505,HOHOU00631A,56104,East - 2
088F6B0EE,2297868526,HOHOU00632A,56104,East - 2
088F6B103,2297868547,HOHOU00702C,56104,East - 2
088F6B118,2297868568,HOHOU00713A,56104,East - 2
088F7E071,2297946225,HOHOU00330B,56104,East - 2
088F7E09A,2297946266,HOHOU00513A,56104,East - 2
088F7E0AF,2297946287,HOHOU00554A,56104,East - 2
088F7E0C4,2297946308,HOHOU00572B,56104,East - 2
088F7E0D9,2297946329,HOHOU00642A,56104,East - 2
088F7E0EE,2297946350,HOHOU00650A,56104,East - 2
088F7E103,2297946371,HOHOU00675A,56104,East - 2
088F7E118,2297946392,HOHOU00712A,56104,East - 2
088F7F007,2297950215,HOHOU00031A,56104,East - 2
088F7F09A,2297950362,HOHOU00293A,56104,East - 2
088F7F0AF,2297950383,HOHOU00308B,56104,East - 2
088F7F103,2297950467,HOHOU00707A,56104,East - 2
088F80007,2297954311,HOHOU00024A,56104,East - 2
088F8009A,2297954458,HOHOU00521A,56104,East - 2
088F800AF,2297954479,HOHOU00523A,56104,East - 2
088F800C4,2297954500,HOHOU00563A,56104,East - 2
088F800D9,2297954521,HOHOU00606A,56104,East - 2
088F800EE,2297954542,HOHOU00614A,56104,East - 2
088F80103,2297954563,HOHOU00691A,56104,East - 2
088F80118,2297954584,HOHOU00716A,56104,East - 2
088F81007,2297958407,HOHOU00134B,56104,East - 2
088F8109A,2297958554,HOHOU00378C,56104,East - 2
088F810AF,2297958575,HOHOU00485B,56104,East - 2
088F810C4,2297958596,HOHOU00509A,56104,East - 2
088F810D9,2297958617,HOHOU00517A,56104,East - 2
088F810EE,2297958638,HOHOU00518A,56104,East - 2
088F81103,2297958659,HOHOU00683A,56104,East - 2
088F81118,2297958680,HOHOU00697A,56104,East - 2
088F820AF,2297962671,HOHOU00550A,56104,East - 2
088F820C4,2297962692,HOHOU00557A,56104,East - 2
088F820D9,2297962713,HOHOU00580B,56104,East - 2
088F820EE,2297962734,HOHOU00651A,56104,East - 2
088F82103,2297962755,HOHOU00652A,56104,East - 2
088F82118,2297962776,HOHOU00693A,56104,East - 2
088F83031,2297966641,HOHOU00221A,56104,East - 2
088F83046,2297966662,HOHOU00307B,56104,East - 2
088F8305B,2297966683,HOHOU00497A,56104,East - 2
088F83071,2297966705,HOHOU00530A,56104,East - 2
088F83085,2297966725,HOHOU00531A,56104,East - 2
088F8309A,2297966746,HOHOU00535A,56104,East - 2
088F830AF,2297966767,HOHOU00556A,56104,East - 2
088F830C4,2297966788,HOHOU00646A,56104,East - 2
088F830D9,2297966809,HOHOU00653A,56104,East - 2
088F830EE,2297966830,HOHOU00688A,56104,East - 2
088F83118,2297966872,HOHOU00745A,56104,East - 2
095A94031,2510897201,JKJAN00026A,61304,East - 2
095A94085,2510897285,JKJAN00104A,61304,East - 2
095A9409A,2510897306,JKJAN00112A,61304,East - 2
095A940AF,2510897327,JKJAN00135A,61304,East - 2
095A940C4,2510897348,JKJAN00201A,61304,East - 2
095A940D9,2510897369,JKJAN00230A,61304,East - 2
095A940EE,2510897390,JKJAN00237A,61304,East - 2
095A95007,2510901255,JKJAN00005A,61304,East - 2
095A9501C,2510901276,JKJAN00028A,61304,East - 2
095A95031,2510901297,JKJAN00065A,61304,East - 2
095A95046,2510901318,JKJAN00072A,61304,East - 2
095A9505B,2510901339,JKJAN00107A,61304,East - 2
095A95085,2510901381,JKJAN00150A,61304,East - 2
095A9509A,2510901402,JKJAN00158B,61304,East - 2
095A950AF,2510901423,JKJAN00184A,61304,East - 2
095A950D9,2510901465,JKJAN00196A,61304,East - 2
095A950EE,2510901486,JKJAN00226A,61304,East - 2
095A95103,2510901507,JKJAN00233A,61304,East - 2
095A96007,2510905351,JKJAN00031B,61304,East - 2
095A9601C,2510905372,JKJAN00035A,61304,East - 2
095A96031,2510905393,JKJAN00042A,61304,East - 2
095A96046,2510905414,JKJAN00062A,61304,East - 2
095A9605B,2510905435,JKJAN00068A,61304,East - 2
095A96071,2510905457,JKJAN00113A,61304,East - 2
095A9609A,2510905498,JKJAN00123C,61304,East - 2
095A960AF,2510905519,JKJAN00142A,61304,East - 2
095A960C4,2510905540,JKJAN00144B,61304,East - 2
095A960D9,2510905561,JKJAN00149A,61304,East - 2
095A9701C,2510909468,JKJAN00034A,61304,East - 2
095A9705B,2510909531,JKJAN00111A,61304,East - 2
095A97071,2510909553,JKJAN00126A,61304,East - 2
095A9709A,2510909594,JKJAN00147A,61304,East - 2
095A970AF,2510909615,JKJAN00157A,61304,East - 2
095A970C4,2510909636,JKJAN00163A,61304,East - 2
095A970D9,2510909657,JKJAN00166A,61304,East - 2
095A970EE,2510909678,JKJAN00171A,61304,East - 2
095A97103,2510909699,JKJAN00190A,61304,East - 2
095A97118,2510909720,JKJAN00193A,61304,East - 2
095A98007,2510913543,JKJAN00003A,61304,East - 2
095A98031,2510913585,JKJAN00033A,61304,East - 2
095A98046,2510913606,JKJAN00046A,61304,East - 2
095A9805B,2510913627,JKJAN00047A,61304,East - 2
095A98071,2510913649,JKJAN00109A,61304,East - 2
095A98085,2510913669,JKJAN00114A,61304,East - 2
095A980AF,2510913711,JKJAN00141A,61304,East - 2
095A980C4,2510913732,JKJAN00143A,61304,East - 2
095A980D9,2510913753,JKJAN00164A,61304,East - 2
095A980EE,2510913774,JKJAN00172A,61304,East - 2
095A98103,2510913795,JKJAN00185B,61304,East - 2
095A98118,2510913816,JKJAN00187A,61304,East - 2
095A99007,2510917639,JKJAN00009A,61304,East - 2
095A9901C,2510917660,JKJAN00032A,61304,East - 2
095A99031,2510917681,JKJAN00049A,61304,East - 2
095A99046,2510917702,JKJAN00067A,61304,East - 2
095A99085,2510917765,JKJAN00110A,61304,East - 2
095A9909A,2510917786,JKJAN00116A,61304,East - 2
095A990AF,2510917807,JKJAN00117A,61304,East - 2
095A990C4,2510917828,JKJAN00139A,61304,East - 2
095A990EE,2510917870,JKJAN00179A,61304,East - 2
095A99103,2510917891,JKJAN00210A,61304,East - 2
095A9A007,2510921735,JKJAN00002A,61304,East - 2
095A9A05B,2510921819,JKJAN00022A,61304,East - 2
095A9A085,2510921861,JKJAN00055A,61304,East - 2
095A9A0C4,2510921924,JKJAN00148A,61304,East - 2
095A9A0EE,2510921966,JKJAN00188A,61304,East - 2
088F74071,2297905265,HOHOU00298A,56105,East - 2
088F7409A,2297905306,HOHOU00506A,56105,East - 2
088F740AF,2297905327,HOHOU00527A,56105,East - 2
088F740C4,2297905348,HOHOU00644A,56105,East - 2
088F740D9,2297905369,HOHOU00686A,56105,East - 2
088F740EE,2297905390,HOHOU00742A,56105,East - 2
088F75007,2297909255,HOHOU00113B,56105,East - 2
088F7501C,2297909276,HOHOU00144A,56105,East - 2
088F75046,2297909318,HOHOU00311A,56105,East - 2
088F75071,2297909361,HOHOU00498A,56105,East - 2
088F75085,2297909381,HOHOU00503A,56105,East - 2
088F7509A,2297909402,HOHOU00511A,56105,East - 2
088F750AF,2297909423,HOHOU00578A,56105,East - 2
088F750C4,2297909444,HOHOU00628A,56105,East - 2
088F750D9,2297909465,HOHOU00638A,56105,East - 2
088F750EE,2297909486,HOHOU00668A,56105,East - 2
088F75103,2297909507,HOHOU00669A,56105,East - 2
088F75118,2297909528,HOHOU00681A,56105,East - 2
088F76031,2297913393,HOHOU00155A,56105,East - 2
088F7605B,2297913435,HOHOU00236B,56105,East - 2
088F760AF,2297913519,HOHOU00286B,56105,East - 2
088F760C4,2297913540,HOHOU00312A,56105,East - 2
088F760D9,2297913561,HOHOU00484B,56105,East - 2
088F760EE,2297913582,HOHOU00522A,56105,East - 2
088F76103,2297913603,HOHOU00591A,56105,East - 2
088F76118,2297913624,HOHOU00739A,56105,East - 2
088F77046,2297917510,HOHOU00165B,56105,East - 2
088F77071,2297917553,HOHOU00292A,56105,East - 2
088F770C4,2297917636,HOHOU00515A,56105,East - 2
088F770D9,2297917657,HOHOU00600A,56105,East - 2
088F770EE,2297917678,HOHOU00619A,56105,East - 2
088F77103,2297917699,HOHOU00684A,56105,East - 2
088F77118,2297917720,HOHOU00709B,56105,East - 2
088F7805B,2297921627,HOHOU00508A,56105,East - 2
088F78071,2297921649,HOHOU00519A,56105,East - 2
088F78085,2297921669,HOHOU00552A,56105,East - 2
088F7809A,2297921690,HOHOU00553A,56105,East - 2
088F780AF,2297921711,HOHOU00596A,56105,East - 2
088F780C4,2297921732,HOHOU00618A,56105,East - 2
088F780D9,2297921753,HOHOU00620A,56105,East - 2
088F780EE,2297921774,HOHOU00621A,56105,East - 2
088F78118,2297921816,HOHOU00741A,56105,East - 2
088F790C4,2297925828,HOHOU00507A,56105,East - 2
088F790D9,2297925849,HOHOU00543A,56105,East - 2
088F790EE,2297925870,HOHOU00612A,56105,East - 2
088F79103,2297925891,HOHOU00676A,56105,East - 2
088F79118,2297925912,HOHOU00719A,56105,East - 2
088F7D031,2297942065,HOHOU00163A,56105,East - 2
088F7D085,2297942149,HOHOU00525A,56105,East - 2
088F7D09A,2297942170,HOHOU00545A,56105,East - 2
088F7D0AF,2297942191,HOHOU00560A,56105,East - 2
088F7D0C4,2297942212,HOHOU00568A,56105,East - 2
088F7D0EE,2297942254,HOHOU00654A,56105,East - 2
088F7D103,2297942275,HOHOU00666B,56105,East - 2
088F7D118,2297942296,HOHOU00685A,56105,East - 2
08687B0C4,2257039556,DADAL00399B,55295,East - 2
