NR_Cell_Identity,NR_Cell_Identity_decimal,Cell_Site_Common_Name,TAC,AWS Region
095A930C5,2510893253,JKJAN00223A,61303,East - 2
088F6B086,2297868422,HOHOU00524A,56104,East - 2
088F6B09B,2297868443,HOHOU00541A,56104,East - 2
088F6B0C5,2297868485,HOHOU00601A,56104,East - 2
088F6B0DA,2297868506,HOHOU00631A,56104,East - 2
088F6B0EF,2297868527,HOHOU00632A,56104,East - 2
088F6B104,2297868548,HOHOU00702C,56104,East - 2
088F6B119,2297868569,HOHOU00713A,56104,East - 2
088F7E09B,2297946267,HOHOU00513A,56104,East - 2
088F7E0C5,2297946309,HOHOU00572B,56104,East - 2
088F7E0DA,2297946330,HOHOU00642A,56104,East - 2
088F7E0EF,2297946351,HOHOU00650A,56104,East - 2
088F7E104,2297946372,HOHOU00675A,56104,East - 2
088F7E119,2297946393,HOHOU00712A,56104,East - 2
088F7F008,2297950216,HOHOU00031A,56104,East - 2
088F7F09B,2297950363,HOHOU00293A,56104,East - 2
088F7F104,2297950468,HOHOU00707A,56104,East - 2
088F80008,2297954312,HOHOU00024A,56104,East - 2
088F8009B,2297954459,HOHOU00521A,56104,East - 2
088F800C5,2297954501,HOHOU00563A,56104,East - 2
088F800DA,2297954522,HOHOU00606A,56104,East - 2
088F800EF,2297954543,HOHOU00614A,56104,East - 2
088F80104,2297954564,HOHOU00691A,56104,East - 2
088F80119,2297954585,HOHOU00716A,56104,East - 2
088F81008,2297958408,HOHOU00134B,56104,East - 2
088F8109B,2297958555,HOHOU00378C,56104,East - 2
088F810C5,2297958597,HOHOU00509A,56104,East - 2
088F810DA,2297958618,HOHOU00517A,56104,East - 2
088F810EF,2297958639,HOHOU00518A,56104,East - 2
088F81104,2297958660,HOHOU00683A,56104,East - 2
088F81119,2297958681,HOHOU00697A,56104,East - 2
088F820C5,2297962693,HOHOU00557A,56104,East - 2
088F820DA,2297962714,HOHOU00580B,56104,East - 2
088F820EF,2297962735,HOHOU00651A,56104,East - 2
088F82104,2297962756,HOHOU00652A,56104,East - 2
088F82119,2297962777,HOHOU00693A,56104,East - 2
088F83032,2297966642,HOHOU00221A,56104,East - 2
088F83047,2297966663,HOHOU00307B,56104,East - 2
088F8305C,2297966684,HOHOU00497A,56104,East - 2
088F83086,2297966726,HOHOU00531A,56104,East - 2
088F8309B,2297966747,HOHOU00535A,56104,East - 2
088F830C5,2297966789,HOHOU00646A,56104,East - 2
088F830DA,2297966810,HOHOU00653A,56104,East - 2
088F830EF,2297966831,HOHOU00688A,56104,East - 2
088F83119,2297966873,HOHOU00745A,56104,East - 2
095A94032,2510897202,JKJAN00026A,61304,East - 2
095A94086,2510897286,JKJAN00104A,61304,East - 2
095A9409B,2510897307,JKJAN00112A,61304,East - 2
095A940C5,2510897349,JKJAN00201A,61304,East - 2
095A940DA,2510897370,JKJAN00230A,61304,East - 2
095A940EF,2510897391,JKJAN00237A,61304,East - 2
095A95008,2510901256,JKJAN00005A,61304,East - 2
095A9501D,2510901277,JKJAN00028A,61304,East - 2
095A95032,2510901298,JKJAN00065A,61304,East - 2
095A95047,2510901319,JKJAN00072A,61304,East - 2
095A9505C,2510901340,JKJAN00107A,61304,East - 2
095A95086,2510901382,JKJAN00150A,61304,East - 2
095A9509B,2510901403,JKJAN00158B,61304,East - 2
095A950DA,2510901466,JKJAN00196A,61304,East - 2
095A950EF,2510901487,JKJAN00226A,61304,East - 2
095A95104,2510901508,JKJAN00233A,61304,East - 2
095A96008,2510905352,JKJAN00031B,61304,East - 2
095A9601D,2510905373,JKJAN00035A,61304,East - 2
095A96032,2510905394,JKJAN00042A,61304,East - 2
095A96047,2510905415,JKJAN00062A,61304,East - 2
095A9605C,2510905436,JKJAN00068A,61304,East - 2
095A9609B,2510905499,JKJAN00123C,61304,East - 2
095A960C5,2510905541,JKJAN00144B,61304,East - 2
095A960DA,2510905562,JKJAN00149A,61304,East - 2
095A9701D,2510909469,JKJAN00034A,61304,East - 2
095A9705C,2510909532,JKJAN00111A,61304,East - 2
095A9709B,2510909595,JKJAN00147A,61304,East - 2
095A970C5,2510909637,JKJAN00163A,61304,East - 2
095A970DA,2510909658,JKJAN00166A,61304,East - 2
095A970EF,2510909679,JKJAN00171A,61304,East - 2
095A97104,2510909700,JKJAN00190A,61304,East - 2
095A97119,2510909721,JKJAN00193A,61304,East - 2
095A98008,2510913544,JKJAN00003A,61304,East - 2
095A98032,2510913586,JKJAN00033A,61304,East - 2
095A98047,2510913607,JKJAN00046A,61304,East - 2
095A9805C,2510913628,JKJAN00047A,61304,East - 2
095A98086,2510913670,JKJAN00114A,61304,East - 2
095A980C5,2510913733,JKJAN00143A,61304,East - 2
095A980DA,2510913754,JKJAN00164A,61304,East - 2
095A980EF,2510913775,JKJAN00172A,61304,East - 2
095A98104,2510913796,JKJAN00185B,61304,East - 2
095A98119,2510913817,JKJAN00187A,61304,East - 2
095A99008,2510917640,JKJAN00009A,61304,East - 2
095A9901D,2510917661,JKJAN00032A,61304,East - 2
095A99032,2510917682,JKJAN00049A,61304,East - 2
095A99047,2510917703,JKJAN00067A,61304,East - 2
095A99086,2510917766,JKJAN00110A,61304,East - 2
095A9909B,2510917787,JKJAN00116A,61304,East - 2
095A990C5,2510917829,JKJAN00139A,61304,East - 2
095A990EF,2510917871,JKJAN00179A,61304,East - 2
095A99104,2510917892,JKJAN00210A,61304,East - 2
095A9A008,2510921736,JKJAN00002A,61304,East - 2
095A9A05C,2510921820,JKJAN00022A,61304,East - 2
095A9A086,2510921862,JKJAN00055A,61304,East - 2
095A9A0C5,2510921925,JKJAN00148A,61304,East - 2
095A9A0EF,2510921967,JKJAN00188A,61304,East - 2
088F7409B,2297905307,HOHOU00506A,56105,East - 2
088F740C5,2297905349,HOHOU00644A,56105,East - 2
088F740DA,2297905370,HOHOU00686A,56105,East - 2
088F740EF,2297905391,HOHOU00742A,56105,East - 2
088F75008,2297909256,HOHOU00113B,56105,East - 2
088F7501D,2297909277,HOHOU00144A,56105,East - 2
088F75047,2297909319,HOHOU00311A,56105,East - 2
088F75086,2297909382,HOHOU00503A,56105,East - 2
088F7509B,2297909403,HOHOU00511A,56105,East - 2
088F750C5,2297909445,HOHOU00628A,56105,East - 2
088F750DA,2297909466,HOHOU00638A,56105,East - 2
088F750EF,2297909487,HOHOU00668A,56105,East - 2
088F75104,2297909508,HOHOU00669A,56105,East - 2
088F75119,2297909529,HOHOU00681A,56105,East - 2
088F76032,2297913394,HOHOU00155A,56105,East - 2
088F7605C,2297913436,HOHOU00236B,56105,East - 2
088F760C5,2297913541,HOHOU00312A,56105,East - 2
088F760DA,2297913562,HOHOU00484B,56105,East - 2
088F760EF,2297913583,HOHOU00522A,56105,East - 2
088F76104,2297913604,HOHOU00591A,56105,East - 2
088F76119,2297913625,HOHOU00739A,56105,East - 2
088F77047,2297917511,HOHOU00165B,56105,East - 2
088F770C5,2297917637,HOHOU00515A,56105,East - 2
088F770DA,2297917658,HOHOU00600A,56105,East - 2
088F770EF,2297917679,HOHOU00619A,56105,East - 2
088F77104,2297917700,HOHOU00684A,56105,East - 2
088F77119,2297917721,HOHOU00709B,56105,East - 2
088F7805C,2297921628,HOHOU00508A,56105,East - 2
088F78086,2297921670,HOHOU00552A,56105,East - 2
088F7809B,2297921691,HOHOU00553A,56105,East - 2
088F780C5,2297921733,HOHOU00618A,56105,East - 2
088F780DA,2297921754,HOHOU00620A,56105,East - 2
088F780EF,2297921775,HOHOU00621A,56105,East - 2
088F78119,2297921817,HOHOU00741A,56105,East - 2
088F790C5,2297925829,HOHOU00507A,56105,East - 2
088F790DA,2297925850,HOHOU00543A,56105,East - 2
088F790EF,2297925871,HOHOU00612A,56105,East - 2
088F79104,2297925892,HOHOU00676A,56105,East - 2
088F79119,2297925913,HOHOU00719A,56105,East - 2
088F7D032,2297942066,HOHOU00163A,56105,East - 2
088F7D086,2297942150,HOHOU00525A,56105,East - 2
088F7D09B,2297942171,HOHOU00545A,56105,East - 2
088F7D0C5,2297942213,HOHOU00568A,56105,East - 2
088F7D0EF,2297942255,HOHOU00654A,56105,East - 2
088F7D104,2297942276,HOHOU00666B,56105,East - 2
088F7D119,2297942297,HOHOU00685A,56105,East - 2
08687B0C5,2257039557,DADAL00399B,55295,East - 2
